# Sembol Önekleri ve Piyasa Türleri:
# 
# === ANA PIYASALAR ===
# IMKBH': IMKB HISSE - Borsa İstanbul Hisse Senetleri
# IMKBX': IMKB ENDEKS - Borsa İstanbul Endeksleri
# 
# === TÜREV ÜRÜNLER ===
# VIP'O_: VADELI ISLEM VE OPSIYON - Opsiyon Sözleşmeleri
# VIP'TM_: VADELI ISLEM VE OPSIYON - Vadeli İşlem Sözleşmeleri (TürkMen)
# VIP'VIP: VADELI ISLEM VE OPSIYON - VIP Vadeli İşlem Sözleşmeleri
# 
# === ULUSLARARASI PIYASALAR ===
# WBOND': DUNYA BONOLARI - Dünya Tahvil ve Forward Kurları
# WINX': DUNYA ENDEKSLERI - Dünya Borsası Endeksleri (DAX, FTSE, etc.)
# EUREX': EUREX - Avrupa Türev Borsası
# 
# === DİĞER PIYASALAR ===
# FX': FX - Döviz Paritesi
# CRP': KRIPTO PARA - Kripto Para Birimleri
# BNKGS': BANKA GISE KURLARI - Banka Gişe Kurları
# KIYM': KIYMETLI MADENLER - Altın, Gümüş, Platin vb.
# NFT': NFT - Non Fungible Token
# 
# === BANKACILIK VE FAİZ ===
# LIBOR': LIBOR - Londra Bankalararası Faiz Oranları
# INTUSD': INTERBANK - Bankalararası Dolar Piyasası
# OVERN': INTERBANK OVERNIGHT - Gecelik Faiz Oranları
# TCMBK': TCMB KURLAR - Merkez Bankası Kurları
# DOVIZ': DOVIZ BUROLARI - Döviz Büro Kurları
# 
# === ÇEŞİTLİ ===
# DFN': CESITLI PIYASALAR - Çeşitli Finansal Araçlar
# SERPIY': SERBEST PIYASA - Serbest Piyasa İşlemleri
# FUTGCK': GECIKMELI VADELILER - Gecikmeli Vadeli İşlemler
# THVX': TAHVIL - Tahvil İşlemleri
#
symbol,market_type,isin_code,company_name,sector_code,group_code,market_code
IMKBH'EIIWGV,IMKB HISSE,,ENKAIP3110250050.00IYM00000.2NA,,,V
IMKBH'EIIWHV,IMKB HISSE,,ENKAIP3110250040.00IYM00000.2NA,,,V
IMKBH'EIIWIV,IMKB HISSE,,ENKAIP1711250080.00IYM00000.2NA,,,V
IMKBH'EIIWJV,IMKB HISSE,,ENKAIP1711250075.00IYM00000.2NA,,,V
IMKBH'EIIWKV,IMKB HISSE,,ENKAIP1711250070.00IYM00000.2NA,,,V
IMKBH'EIIWLV,IMKB HISSE,,ENKAIP1711250060.00IYM00000.2NA,,,V
IMKBH'EIIWMV,IMKB HISSE,,ENKAIP1711250050.00IYM00000.2NA,,,V
IMKBH'EIIWNV,IMKB HISSE,,ENKAIP2811250080.00IYM00000.2NA,,,V
IMKBH'EIIWOV,IMKB HISSE,,ENKAIP2811250070.00IYM00000.2NA,,,V
IMKBH'EIIWPV,IMKB HISSE,,ENKAIP2811250060.00IYM00000.2NA,,,V
IMKBH'EIIWQV,IMKB HISSE,,ENKAIP2811250050.00IYM00000.2NA,,,V
IMKBH'EIIWRV,IMKB HISSE,,ENKAIP2811250040.00IYM00000.2NA,,,V
IMKBH'EIIWSV,IMKB HISSE,,ENKAIP1512250080.00IYM00000.2NA,,,V
IMKBH'EIIWTV,IMKB HISSE,,ENKAIP1512250070.00IYM00000.2NA,,,V
IMKBH'EIIWUV,IMKB HISSE,,ENKAIP1512250065.00IYM00000.2NA,,,V
IMKBH'EIIWVV,IMKB HISSE,,ENKAIP1512250060.00IYM00000.2NA,,,V
IMKBH'EIIWWV,IMKB HISSE,,ENKAIP1512250050.00IYM00000.2NA,,,V
IMKBH'EISECV,IMKB HISSE,,ENKAIC3009250064.00GSI0000.15NA,,,V
IMKBH'EISEDV,IMKB HISSE,,ENKAIC3009250070.50GSI0000.15NA,,,V
IMKBH'EISEEV,IMKB HISSE,,ENKAIC3009250076.90GSI0000.15NA,,,V
IMKBH'EISEFV,IMKB HISSE,,ENKAIC3009250083.30GSI0000.15NA,,,V
IMKBH'EISEGV,IMKB HISSE,,ENKAIC3009250089.70GSI0000.15NA,,,V
IMKBH'EISEHV,IMKB HISSE,,ENKAIC3110250073.30GSI0000.15NA,,,V
IMKBH'EISEIV,IMKB HISSE,,ENKAIC3110250080.60GSI0000.15NA,,,V
IMKBH'EISEJV,IMKB HISSE,,ENKAIC3110250088.00GSI0000.15NA,,,V
IMKBH'EISEKV,IMKB HISSE,,ENKAIC3110250095.30GSI0000.15NA,,,V
IMKBH'EISELV,IMKB HISSE,,ENKAIC3110250103.00GSI0000.15NA,,,V
IMKBH'EISRLV,IMKB HISSE,,ENKAIP3009250051.20GSI0000.15NA,,,V
IMKBH'EISRMV,IMKB HISSE,,ENKAIP3009250055.10GSI0000.15NA,,,V
IMKBH'EISRNV,IMKB HISSE,,ENKAIP3009250059.90GSI0000.15NA,,,V
IMKBH'EISROV,IMKB HISSE,,ENKAIP3110250058.60GSI0000.15NA,,,V
IMKBH'EISRPV,IMKB HISSE,,ENKAIP3110250063.00GSI0000.15NA,,,V
IMKBH'EISRQV,IMKB HISSE,,ENKAIP3110250068.50GSI0000.15NA,,,V
IMKBH'EK1ENV,IMKB HISSE,,EKGYOC1709250025.00IYF00000.5NA,,,V
IMKBH'EK1EOV,IMKB HISSE,,EKGYOC1709250023.00IYF00000.5NA,,,V
IMKBH'EK1EPV,IMKB HISSE,,EKGYOC1709250021.00IYF00000.5NA,,,V
IMKBH'EK1EQV,IMKB HISSE,,EKGYOC1709250018.50IYF00000.5NA,,,V
IMKBH'EK1ETV,IMKB HISSE,,EKGYOC3009250028.00IYF00000.5NA,,,V
IMKBH'EK1EUV,IMKB HISSE,,EKGYOC3009250026.50IYF00000.5NA,,,V
IMKBH'EK1EVV,IMKB HISSE,,EKGYOC3009250024.50IYF00000.5NA,,,V
IMKBH'EK1EWV,IMKB HISSE,,EKGYOC3009250022.00IYF00000.5NA,,,V
IMKBH'EK1EXV,IMKB HISSE,,EKGYOC3009250020.00IYF00000.5NA,,,V
IMKBH'EK1EYV,IMKB HISSE,,EKGYOC3110250029.50IYF00000.5NA,,,V
IMKBH'EK1EZV,IMKB HISSE,,EKGYOC3110250026.50IYF00000.5NA,,,V
IMKBH'EK1FAV,IMKB HISSE,,EKGYOC3110250024.50IYF00000.5NA,,,V
IMKBH'EK1FBV,IMKB HISSE,,EKGYOC3110250023.00IYF00000.5NA,,,V
IMKBH'EK1FCV,IMKB HISSE,,EKGYOC3110250021.50IYF00000.5NA,,,V
IMKBH'EK1FDV,IMKB HISSE,,EKGYOC1510250028.00IYF00000.5NA,,,V
IMKBH'EK1FEV,IMKB HISSE,,EKGYOC1510250025.50IYF00000.5NA,,,V
IMKBH'EK1FFV,IMKB HISSE,,EKGYOC1510250024.00IYF00000.5NA,,,V
IMKBH'EK1FGV,IMKB HISSE,,EKGYOC1510250021.50IYF00000.5NA,,,V
IMKBH'EK1FHV,IMKB HISSE,,EKGYOC2811250030.00IYF00000.5NA,,,V
IMKBH'EK1FIV,IMKB HISSE,,EKGYOC2811250028.00IYF00000.5NA,,,V
IMKBH'EK1FJV,IMKB HISSE,,EKGYOC2811250026.50IYF00000.5NA,,,V
IMKBH'EK1FKV,IMKB HISSE,,EKGYOC2811250025.00IYF00000.5NA,,,V
IMKBH'EK1FLV,IMKB HISSE,,EKGYOC2811250022.00IYF00000.5NA,,,V
IMKBH'EK1FMV,IMKB HISSE,,EKGYOC1411250029.00IYF00000.5NA,,,V
IMKBH'EK1FNV,IMKB HISSE,,EKGYOC1411250026.50IYF00000.5NA,,,V
IMKBH'EK1FOV,IMKB HISSE,,EKGYOC1411250024.50IYF00000.5NA,,,V
IMKBH'EK1FPV,IMKB HISSE,,EKGYOC1411250022.50IYF00000.5NA,,,V
IMKBH'EK1SRV,IMKB HISSE,,EKGYOP1709250017.50IYF00000.5NA,,,V
IMKBH'EK1SSV,IMKB HISSE,,EKGYOP1709250015.50IYF00000.5NA,,,V
IMKBH'EK1STV,IMKB HISSE,,EKGYOP3009250016.50IYF00000.5NA,,,V
IMKBH'EK1SUV,IMKB HISSE,,EKGYOP3009250018.00IYF00000.5NA,,,V
IMKBH'EK1SVV,IMKB HISSE,,EKGYOP3009250020.00IYF00000.5NA,,,V
IMKBH'EK1SWV,IMKB HISSE,,EKGYOP3110250016.00IYF00000.5NA,,,V
IMKBH'EK1SXV,IMKB HISSE,,EKGYOP3110250017.50IYF00000.5NA,,,V
IMKBH'EK1SYV,IMKB HISSE,,EKGYOP3110250019.00IYF00000.5NA,,,V
IMKBH'EK1SZV,IMKB HISSE,,EKGYOP3110250020.50IYF00000.5NA,,,V
IMKBH'EK1TAV,IMKB HISSE,,EKGYOP1510250017.00IYF00000.5NA,,,V
IMKBH'EK1TBV,IMKB HISSE,,EKGYOP1510250018.50IYF00000.5NA,,,V
IMKBH'EK1TCV,IMKB HISSE,,EKGYOP1510250020.50IYF00000.5NA,,,V
IMKBH'EK1TDV,IMKB HISSE,,EKGYOP2811250023.00IYF00000.5NA,,,V
IMKBH'EK1TEV,IMKB HISSE,,EKGYOP2811250020.50IYF00000.5NA,,,V
IMKBH'EK1TFV,IMKB HISSE,,EKGYOP2811250019.00IYF00000.5NA,,,V
IMKBH'EK1TGV,IMKB HISSE,,EKGYOP2811250017.50IYF00000.5NA,,,V
IMKBH'EK1THV,IMKB HISSE,,EKGYOP1411250021.00IYF00000.5NA,,,V
IMKBH'EK1TIV,IMKB HISSE,,EKGYOP1411250019.50IYF00000.5NA,,,V
IMKBH'EK1TJV,IMKB HISSE,,EKGYOP1411250018.00IYF00000.5NA,,,V
IMKBH'EKAKPV,IMKB HISSE,,EKGYOC3009250030.00AKM00000.5NA,,,V
IMKBH'EKAKQV,IMKB HISSE,,EKGYOC3009250027.00AKM00000.5NA,,,V
IMKBH'EKAKRV,IMKB HISSE,,EKGYOC3009250024.50AKM00000.5NA,,,V
IMKBH'EKAKSV,IMKB HISSE,,EKGYOC3009250022.00AKM00000.5NA,,,V
IMKBH'EKAKTV,IMKB HISSE,,EKGYOC3009250019.50AKM00000.5NA,,,V
IMKBH'EKAKUV,IMKB HISSE,,EKGYOC3009250017.50AKM00000.5NA,,,V
IMKBH'EKAKVV,IMKB HISSE,,EKGYOC3110250034.00AKM00000.5NA,,,V
IMKBH'EKAKWV,IMKB HISSE,,EKGYOC3110250030.50AKM00000.5NA,,,V
IMKBH'EKAKXV,IMKB HISSE,,EKGYOC3110250027.50AKM00000.5NA,,,V
IMKBH'EKAKYV,IMKB HISSE,,EKGYOC3110250025.00AKM00000.5NA,,,V
IMKBH'EKAKZV,IMKB HISSE,,EKGYOC3110250022.50AKM00000.5NA,,,V
IMKBH'EKALAV,IMKB HISSE,,EKGYOC3110250020.50AKM00000.5NA,,,V
IMKBH'EKALBV,IMKB HISSE,,EKGYOC2811250030.00AKM00000.5NA,,,V
IMKBH'EKALCV,IMKB HISSE,,EKGYOC2811250027.50AKM00000.5NA,,,V
IMKBH'EKALDV,IMKB HISSE,,EKGYOC2811250025.00AKM00000.5NA,,,V
IMKBH'EKALEV,IMKB HISSE,,EKGYOC2811250023.00AKM00000.5NA,,,V
IMKBH'EKALFV,IMKB HISSE,,EKGYOC2811250021.00AKM00000.5NA,,,V
IMKBH'EKALGV,IMKB HISSE,,EKGYOC2811250019.00AKM00000.5NA,,,V
IMKBH'EKAYPV,IMKB HISSE,,EKGYOP3009250012.00AKM00000.5NA,,,V
IMKBH'EKAYQV,IMKB HISSE,,EKGYOP3009250013.50AKM00000.5NA,,,V
IMKBH'EKAYRV,IMKB HISSE,,EKGYOP3009250015.50AKM00000.5NA,,,V
IMKBH'EKAYSV,IMKB HISSE,,EKGYOP3009250017.50AKM00000.5NA,,,V
IMKBH'EKAYTV,IMKB HISSE,,EKGYOP3110250014.00AKM00000.5NA,,,V
IMKBH'EKAYUV,IMKB HISSE,,EKGYOP3110250016.00AKM00000.5NA,,,V
IMKBH'EKAYVV,IMKB HISSE,,EKGYOP3110250018.00AKM00000.5NA,,,V
IMKBH'EKAYWV,IMKB HISSE,,EKGYOP3110250020.00AKM00000.5NA,,,V
IMKBH'EKAYXV,IMKB HISSE,,EKGYOP2811250014.00AKM00000.5NA,,,V
IMKBH'EKAYYV,IMKB HISSE,,EKGYOP2811250015.50AKM00000.5NA,,,V
IMKBH'EKAYZV,IMKB HISSE,,EKGYOP2811250017.00AKM00000.5NA,,,V
IMKBH'EKAZAV,IMKB HISSE,,EKGYOP2811250019.00AKM00000.5NA,,,V
IMKBH'EKGYO,IMKB HISSE,TREEGYO00017,EMLAK KONUT GMYO,S_00210,111,E
IMKBH'EKGYOTE,IMKB HISSE,,EMLAK KONUT GMYO -TEMERR,,,TE
IMKBH'EKIZ,IMKB HISSE,TREEKIZ00018,EKIZ KIMYA,S_00010,000,E
IMKBH'EKIZTE,IMKB HISSE,,EKIZ KIMYA -TEMERR,,,TE
IMKBH'EKOS,IMKB HISSE,,EKOS TEKNOLOJI,S_00080,000,E
IMKBH'EKOSTE,IMKB HISSE,,EKOS TEKNOLOJI -TEMERR,,,TE
IMKBH'EKSGXV,IMKB HISSE,,EKGYOC3009250018.20GSI00000.5NA,,,V
IMKBH'EKSGYV,IMKB HISSE,,EKGYOC3009250020.00GSI00000.5NA,,,V
IMKBH'EKSGZV,IMKB HISSE,,EKGYOC3009250021.80GSI00000.5NA,,,V
IMKBH'EKSHAV,IMKB HISSE,,EKGYOC3009250023.60GSI00000.5NA,,,V
IMKBH'EKSHBV,IMKB HISSE,,EKGYOC3009250025.50GSI00000.5NA,,,V
IMKBH'EKSHCV,IMKB HISSE,,EKGYOC3110250019.10GSI00000.5NA,,,V
IMKBH'EKSHDV,IMKB HISSE,,EKGYOC3110250021.10GSI00000.5NA,,,V
IMKBH'EKSHEV,IMKB HISSE,,EKGYOC3110250023.00GSI00000.5NA,,,V
IMKBH'EKSHFV,IMKB HISSE,,EKGYOC3110250024.90GSI00000.5NA,,,V
IMKBH'EKSHGV,IMKB HISSE,,EKGYOC3110250026.80GSI00000.5NA,,,V
IMKBH'EKSRUV,IMKB HISSE,,EKGYOP3009250014.50GSI00000.5NA,,,V
IMKBH'EKSRVV,IMKB HISSE,,EKGYOP3009250015.60GSI00000.5NA,,,V
IMKBH'EKSRWV,IMKB HISSE,,EKGYOP3009250017.00GSI00000.5NA,,,V
IMKBH'EKSRXV,IMKB HISSE,,EKGYOP3110250015.30GSI00000.5NA,,,V
IMKBH'EKSRYV,IMKB HISSE,,EKGYOP3110250016.50GSI00000.5NA,,,V
IMKBH'EKSRZV,IMKB HISSE,,EKGYOP3110250017.90GSI00000.5NA,,,V
IMKBH'EKSUN,IMKB HISSE,,EKSUN GIDA,S_00010,000,E
IMKBH'EKSUNTE,IMKB HISSE,,EKSUN GIDA -TEMERR,,,TE
IMKBH'ELIGOV,IMKB HISSE,,EREGLC3009250025.00IYM00000.2NA,,,V
IMKBH'ELIGPV,IMKB HISSE,,EREGLC3009250029.00IYM00000.2NA,,,V
IMKBH'ELIGQV,IMKB HISSE,,EREGLC3009250033.00IYM00000.2NA,,,V
IMKBH'ELIGRV,IMKB HISSE,,EREGLC3009250037.00IYM00000.2NA,,,V
IMKBH'ELIGSV,IMKB HISSE,,EREGLC3009250041.00IYM00000.2NA,,,V
IMKBH'ELIGTV,IMKB HISSE,,EREGLC1510250024.00IYM00000.2NA,,,V
IMKBH'ELIGUV,IMKB HISSE,,EREGLC1510250029.00IYM00000.2NA,,,V
IMKBH'ELIGVV,IMKB HISSE,,EREGLC1510250031.00IYM00000.2NA,,,V
IMKBH'ELIGWV,IMKB HISSE,,EREGLC1510250037.00IYM00000.2NA,,,V
IMKBH'ELIGXV,IMKB HISSE,,EREGLC1510250045.00IYM00000.2NA,,,V
IMKBH'ELIHDV,IMKB HISSE,,EREGLC1509250023.00IYM00000.2NA,,,V
IMKBH'ELIHEV,IMKB HISSE,,EREGLC1509250029.00IYM00000.2NA,,,V
IMKBH'ELIHFV,IMKB HISSE,,EREGLC1509250031.00IYM00000.2NA,,,V
IMKBH'ELIHGV,IMKB HISSE,,EREGLC1509250037.00IYM00000.2NA,,,V
IMKBH'ELIHHV,IMKB HISSE,,EREGLC1509250044.00IYM00000.2NA,,,V
IMKBH'ELIHIV,IMKB HISSE,,EREGLC3110250026.00IYM00000.2NA,,,V
IMKBH'ELIHJV,IMKB HISSE,,EREGLC3110250031.00IYM00000.2NA,,,V
IMKBH'ELIHKV,IMKB HISSE,,EREGLC3110250035.00IYM00000.2NA,,,V
IMKBH'ELIHLV,IMKB HISSE,,EREGLC3110250039.00IYM00000.2NA,,,V
IMKBH'ELIHMV,IMKB HISSE,,EREGLC3110250043.00IYM00000.2NA,,,V
IMKBH'ELIHNV,IMKB HISSE,,EREGLC1711250025.00IYM00000.2NA,,,V
IMKBH'ELIHOV,IMKB HISSE,,EREGLC1711250031.00IYM00000.2NA,,,V
IMKBH'ELIHPV,IMKB HISSE,,EREGLC1711250033.00IYM00000.2NA,,,V
IMKBH'ELIHQV,IMKB HISSE,,EREGLC1711250039.00IYM00000.2NA,,,V
IMKBH'ELIHRV,IMKB HISSE,,EREGLC1711250047.00IYM00000.2NA,,,V
IMKBH'ELIHSV,IMKB HISSE,,EREGLC2811250026.00IYM00000.2NA,,,V
IMKBH'ELIHTV,IMKB HISSE,,EREGLC2811250030.00IYM00000.2NA,,,V
IMKBH'ELIHUV,IMKB HISSE,,EREGLC2811250034.00IYM00000.2NA,,,V
IMKBH'ELIHVV,IMKB HISSE,,EREGLC2811250038.00IYM00000.2NA,,,V
IMKBH'ELIHWV,IMKB HISSE,,EREGLC2811250042.00IYM00000.2NA,,,V
IMKBH'ELIHXV,IMKB HISSE,,EREGLC1512250024.00IYM00000.2NA,,,V
IMKBH'ELIHYV,IMKB HISSE,,EREGLC1512250030.00IYM00000.2NA,,,V
IMKBH'ELIHZV,IMKB HISSE,,EREGLC1512250032.00IYM00000.2NA,,,V
IMKBH'ELIIAV,IMKB HISSE,,EREGLC1512250038.00IYM00000.2NA,,,V
IMKBH'ELIIBV,IMKB HISSE,,EREGLC1512250046.00IYM00000.2NA,,,V
IMKBH'ELITE,IMKB HISSE,,ELITE NATUREL ORGANIK GIDA,S_00010,,E
IMKBH'ELITETE,IMKB HISSE,,ELITE NATUREL ORGANIK GIDA-TEMERR,,,TE
IMKBH'ELIVPV,IMKB HISSE,,EREGLP3009250030.00IYM00000.2NA,,,V
IMKBH'ELIVQV,IMKB HISSE,,EREGLP3009250026.00IYM00000.2NA,,,V
IMKBH'ELIVRV,IMKB HISSE,,EREGLP3009250022.00IYM00000.2NA,,,V
IMKBH'ELIVSV,IMKB HISSE,,EREGLP3009250018.00IYM00000.2NA,,,V
IMKBH'ELIVTV,IMKB HISSE,,EREGLP3009250016.00IYM00000.2NA,,,V
IMKBH'ELIVUV,IMKB HISSE,,EREGLP1510250029.00IYM00000.2NA,,,V
IMKBH'ELIVVV,IMKB HISSE,,EREGLP1510250026.00IYM00000.2NA,,,V
IMKBH'ELIVWV,IMKB HISSE,,EREGLP1510250024.00IYM00000.2NA,,,V
IMKBH'ELIVXV,IMKB HISSE,,EREGLP1510250021.00IYM00000.2NA,,,V
IMKBH'ELIVYV,IMKB HISSE,,EREGLP1510250019.00IYM00000.2NA,,,V
IMKBH'ELIWEV,IMKB HISSE,,EREGLP1509250029.00IYM00000.2NA,,,V
IMKBH'ELIWFV,IMKB HISSE,,EREGLP1509250026.00IYM00000.2NA,,,V
IMKBH'ELIWGV,IMKB HISSE,,EREGLP1509250023.00IYM00000.2NA,,,V
IMKBH'ELIWHV,IMKB HISSE,,EREGLP1509250021.00IYM00000.2NA,,,V
IMKBH'ELIWIV,IMKB HISSE,,EREGLP1509250019.00IYM00000.2NA,,,V
IMKBH'ELIWJV,IMKB HISSE,,EREGLP3110250032.00IYM00000.2NA,,,V
IMKBH'ELIWKV,IMKB HISSE,,EREGLP3110250028.00IYM00000.2NA,,,V
IMKBH'ELIWLV,IMKB HISSE,,EREGLP3110250024.00IYM00000.2NA,,,V
IMKBH'ELIWMV,IMKB HISSE,,EREGLP3110250019.00IYM00000.2NA,,,V
IMKBH'ELIWNV,IMKB HISSE,,EREGLP3110250017.00IYM00000.2NA,,,V
IMKBH'ELIWOV,IMKB HISSE,,EREGLP1711250031.00IYM00000.2NA,,,V
IMKBH'ELIWPV,IMKB HISSE,,EREGLP1711250028.00IYM00000.2NA,,,V
IMKBH'ELIWQV,IMKB HISSE,,EREGLP1711250025.00IYM00000.2NA,,,V
IMKBH'ELIWRV,IMKB HISSE,,EREGLP1711250022.00IYM00000.2NA,,,V
IMKBH'ELIWSV,IMKB HISSE,,EREGLP1711250020.00IYM00000.2NA,,,V
IMKBH'ELIWTV,IMKB HISSE,,EREGLP2811250031.00IYM00000.2NA,,,V
IMKBH'ELIWUV,IMKB HISSE,,EREGLP2811250027.00IYM00000.2NA,,,V
IMKBH'ELIWVV,IMKB HISSE,,EREGLP2811250023.00IYM00000.2NA,,,V
IMKBH'ELIWWV,IMKB HISSE,,EREGLP2811250019.00IYM00000.2NA,,,V
IMKBH'ELIWXV,IMKB HISSE,,EREGLP2811250016.00IYM00000.2NA,,,V
IMKBH'ELIWYV,IMKB HISSE,,EREGLP1512250030.00IYM00000.2NA,,,V
IMKBH'ELIWZV,IMKB HISSE,,EREGLP1512250027.00IYM00000.2NA,,,V
IMKBH'ELIXAV,IMKB HISSE,,EREGLP1512250024.00IYM00000.2NA,,,V
IMKBH'ELIXBV,IMKB HISSE,,EREGLP1512250022.00IYM00000.2NA,,,V
IMKBH'ELIXCV,IMKB HISSE,,EREGLP1512250019.00IYM00000.2NA,,,V
IMKBH'EMKEL,IMKB HISSE,TRAEMKEL91L6,EMEK ELEKTRIK,S_00080,000,E
IMKBH'EMKELTE,IMKB HISSE,,EMEK ELEKTRIK -TEMERR,,,TE
IMKBH'EMNIS,IMKB HISSE,TRAEMNIS91E1,EMINIS AMBALAJ,S_00080,000,E
IMKBH'EMNISTE,IMKB HISSE,,EMINIS AMBALAJ -TEMERR,,,TE
IMKBH'ENDAE,IMKB HISSE,,ENDA ENERJI HOLDING,,,E
IMKBH'ENDAETE,IMKB HISSE,,ENDA ENERJI HOLDING -TEMERR,,,TE
IMKBH'ENERY,IMKB HISSE,,ENERYA ENERJI,S_00090,100,E
IMKBH'ENERYTE,IMKB HISSE,,ENERYA ENERJI -TEMERR,,,TE
IMKBH'ENJSA,IMKB HISSE,,ENERJISA ENERJI,S_00090,100,E
IMKBH'ENJSATE,IMKB HISSE,,ENERJISA ENERJI -TEMERR,,,TE
IMKBH'ENKAI,IMKB HISSE,TREENKA00011,ENKA INSAAT,S_00180,111,E
IMKBH'ENKAITE,IMKB HISSE,,ENKA INSAAT -TEMERR,,,TE
IMKBH'ENSRI,IMKB HISSE,,ENSARI SINAI YATIRIMLAR,S_00020,,E
IMKBH'ENSRITE,IMKB HISSE,,ENSARI SINAI YATIRIMLAR -TEMERR,,,TE
IMKBH'ENTRA,IMKB HISSE,,IC ENTERRA YEN. ENERJI,S_00090,000,E
IMKBH'ENTRATE,IMKB HISSE,,IC ENTERRA YEN. ENERJI -TEMERR,,,TE
IMKBH'EPLAS,IMKB HISSE,TRAEPLAS91E5,EGEPLAST,S_00050,000,E
IMKBH'EPLASTE,IMKB HISSE,,EGEPLAST -TEMERR,,,TE
IMKBH'ER1EBV,IMKB HISSE,,EREGLC1709250036.00IYF00000.5NA,,,V
IMKBH'ER1ECV,IMKB HISSE,,EREGLC1709250033.00IYF00000.5NA,,,V
IMKBH'ER1EDV,IMKB HISSE,,EREGLC1709250031.00IYF00000.5NA,,,V
IMKBH'ER1EEV,IMKB HISSE,,EREGLC1709250028.00IYF00000.5NA,,,V
IMKBH'ER1EGV,IMKB HISSE,,EREGLC3009250039.00IYF00000.5NA,,,V
IMKBH'ER1EHV,IMKB HISSE,,EREGLC3009250037.00IYF00000.5NA,,,V
IMKBH'ER1EIV,IMKB HISSE,,EREGLC3009250035.00IYF00000.5NA,,,V
IMKBH'ER1EJV,IMKB HISSE,,EREGLC3009250031.00IYF00000.5NA,,,V
IMKBH'ER1EKV,IMKB HISSE,,EREGLC3009250028.50IYF00000.5NA,,,V
IMKBH'ER1ELV,IMKB HISSE,,EREGLC3110250042.00IYF00000.5NA,,,V
IMKBH'ER1EMV,IMKB HISSE,,EREGLC3110250039.00IYF00000.5NA,,,V
IMKBH'ER1ENV,IMKB HISSE,,EREGLC3110250036.00IYF00000.5NA,,,V
IMKBH'ER1EOV,IMKB HISSE,,EREGLC3110250034.00IYF00000.5NA,,,V
IMKBH'ER1EPV,IMKB HISSE,,EREGLC3110250031.00IYF00000.5NA,,,V
IMKBH'ER1EQV,IMKB HISSE,,EREGLC3110250029.50IYF00000.5NA,,,V
IMKBH'ER1ERV,IMKB HISSE,,EREGLC1510250038.00IYF00000.5NA,,,V
IMKBH'ER1ESV,IMKB HISSE,,EREGLC1510250035.00IYF00000.5NA,,,V
IMKBH'ER1ETV,IMKB HISSE,,EREGLC1510250033.00IYF00000.5NA,,,V
IMKBH'ER1EUV,IMKB HISSE,,EREGLC1510250030.00IYF00000.5NA,,,V
IMKBH'ER1EVV,IMKB HISSE,,EREGLC2811250035.00IYF00000.2NA,,,V
IMKBH'ER1EWV,IMKB HISSE,,EREGLC2811250034.00IYF00000.2NA,,,V
IMKBH'ER1EXV,IMKB HISSE,,EREGLC2811250032.00IYF00000.2NA,,,V
IMKBH'ER1EYV,IMKB HISSE,,EREGLC2811250030.00IYF00000.2NA,,,V
IMKBH'ER1EZV,IMKB HISSE,,EREGLC2811250027.00IYF00000.2NA,,,V
IMKBH'ER1SHV,IMKB HISSE,,EREGLP1709250026.50IYF00000.5NA,,,V
IMKBH'ER1SIV,IMKB HISSE,,EREGLP1709250024.00IYF00000.5NA,,,V
IMKBH'ER1SJV,IMKB HISSE,,EREGLP3009250024.00IYF00000.5NA,,,V
IMKBH'ER1SKV,IMKB HISSE,,EREGLP3009250026.00IYF00000.5NA,,,V
IMKBH'ER1SLV,IMKB HISSE,,EREGLP3009250028.50IYF00000.5NA,,,V
IMKBH'ER1SMV,IMKB HISSE,,EREGLP3110250023.00IYF00000.5NA,,,V
IMKBH'ER1SNV,IMKB HISSE,,EREGLP3110250023.50IYF00000.5NA,,,V
IMKBH'ER1SOV,IMKB HISSE,,EREGLP3110250025.00IYF00000.5NA,,,V
IMKBH'ER1SPV,IMKB HISSE,,EREGLP3110250027.00IYF00000.5NA,,,V
IMKBH'ER1SQV,IMKB HISSE,,EREGLP3110250028.50IYF00000.5NA,,,V
IMKBH'ER1SRV,IMKB HISSE,,EREGLP1510250023.50IYF00000.5NA,,,V
IMKBH'ER1SSV,IMKB HISSE,,EREGLP1510250025.50IYF00000.5NA,,,V
IMKBH'ER1STV,IMKB HISSE,,EREGLP1510250028.00IYF00000.5NA,,,V
IMKBH'ER1SUV,IMKB HISSE,,EREGLP2811250028.00IYF00000.2NA,,,V
IMKBH'ER1SVV,IMKB HISSE,,EREGLP2811250026.00IYF00000.2NA,,,V
IMKBH'ER1SWV,IMKB HISSE,,EREGLP2811250024.50IYF00000.2NA,,,V
IMKBH'ER1SXV,IMKB HISSE,,EREGLP2811250022.50IYF00000.2NA,,,V
IMKBH'ERBOS,IMKB HISSE,TRAERBOS91G8,ERBOSAN,S_00070,000,E
IMKBH'ERBOSTE,IMKB HISSE,,ERBOSAN -TEMERR,,,TE
IMKBH'ERCB,IMKB HISSE,,ERCIYAS CELIK BORU,S_00070,,E
IMKBH'ERCBTE,IMKB HISSE,,ERCIYAS CELIK BORU -TEMERR,,,TE
IMKBH'EREGL,IMKB HISSE,TRAEREGL91G3,EREGLI DEMIR CELIK,S_00070,111,E
IMKBH'EREGLTE,IMKB HISSE,,EREGLI DEMIR CELIK -TEMERR,,,TE
